name,mass (g),fall,year,reclat,reclong,GeoLocation
Kota-Kota,334.0,Found,1905.0,-13.01667,34.2,"(-13.01667, 34.2)"
Kouga Mountains,1173000.0,Found,1903.0,-33.61667,24.0,"(-33.61667, 24.0)"
Kress (a),12500.0,Found,1951.0,34.35833,-101.73,"(34.35833, -101.73)"
Krzadka,2500.0,Found,1929.0,50.375,21.73333,"(50.375, 21.73333)"
Kuga,5600.0,Found,1950.0,34.1,132.08333,"(34.1, 132.08333)"
Kulnine,55300.0,Found,1886.0,-34.15,141.78333,"(-34.15, 141.78333)"
Kumerina,53500.0,Found,1937.0,-24.91667,119.41667,"(-24.91667, 119.41667)"
Kyancutta,32700.0,Found,1932.0,-33.28333,136.0,"(-33.28333, 136.0)"
Kybunga,7900.0,Found,1956.0,-33.9,138.48333,"(-33.9, 138.48333)"
La Caille,626000.0,Found,1828.0,43.73333,6.78333,"(43.73333, 6.78333)"
La Grange,50800.0,Found,1860.0,38.4,-85.36667,"(38.4, -85.36667)"
La Lande,30000.0,Found,1933.0,34.45,-104.13333,"(34.45, -104.13333)"
La Porte,14540.0,Found,1900.0,41.6,-86.71667,"(41.6, -86.71667)"
La Primitiva,27400.0,Found,1888.0,-19.91667,-69.81667,"(-19.91667, -69.81667)"
La Villa,19800.0,Found,1956.0,26.27167,-97.90167,"(26.27167, -97.90167)"
Ladder Creek,35100.0,Found,1937.0,38.61667,-101.63333,"(38.61667, -101.63333)"
Lafayette (stone),800.0,Found,1931.0,40.41667,-86.88333,"(40.41667, -86.88333)"
Laguna Manantiales,92000.0,Found,1945.0,-48.58333,-67.41667,"(-48.58333, -67.41667)"
Lahoma,21800.0,Found,1963.0,36.38333,-98.08333,"(36.38333, -98.08333)"
Lake Bonney,2750.0,Found,1961.0,-37.75,140.3,"(-37.75, 140.3)"
Lake Brown,23400.0,Found,1919.0,-31.0,118.5,"(-31.0, 118.5)"
Lake Grace,10500.0,Found,1956.0,-33.06667,118.21667,"(-33.06667, 118.21667)"
Lake Labyrinth,25850.0,Found,1924.0,-30.53333,134.75,"(-30.53333, 134.75)"
Lake Murray,270000.0,Found,1933.0,34.1,-97.0,"(34.1, -97.0)"
Laketon,3600.0,Found,1937.0,35.56667,-100.66667,"(35.56667, -100.66667)"
Lakewood,46500.0,Found,1955.0,32.62972,-104.35,"(32.62972, -104.35)"
Lamont,38690.0,Found,1940.0,38.07778,-96.02639,"(38.07778, -96.02639)"
Lancaster County,13000.0,Found,1903.0,40.66667,-96.75,"(40.66667, -96.75)"
Landes,69800.0,Found,1930.0,38.9,-79.18333,"(38.9, -79.18333)"
Landor,9000.0,Found,1931.0,-25.66667,117.0,"(-25.66667, 117.0)"
Lanton,13780.0,Found,1932.0,36.53333,-91.8,"(36.53333, -91.8)"
Las Salinas,3515.0,Found,1905.0,-23.0,-69.5,"(-23.0, -69.5)"
Lasher Creek,639.5,Found,1948.0,42.83333,-74.5,"(42.83333, -74.5)"
Laurens County,2150.0,Found,1857.0,34.5,-82.03333,"(34.5, -82.03333)"
Lawrence,515.0,Found,1928.0,38.96667,-95.16667,"(38.96667, -95.16667)"
Lazarev,10000.0,Found,1961.0,-71.95,11.5,"(-71.95, 11.5)"
Leander,760.0,Found,1940.0,30.6,-97.9,"(30.6, -97.9)"
Lebedinnyi,410.0,Found,1925.0,55.95,125.4,"(55.95, 125.4)"
Lefroy,3.3,Found,1904.0,-40.73333,146.96667,"(-40.73333, 146.96667)"
Lenarto,108500.0,Found,1814.0,49.0,21.0,"(49.0, 21.0)"
Leon,30000.0,Found,1943.0,37.66667,-96.76667,"(37.66667, -96.76667)"
Leoville,8100.0,Found,1961.0,39.63333,-100.46722,"(39.63333, -100.46722)"
Lexington County,4760.0,Found,1880.0,34.0,-81.25,"(34.0, -81.25)"
Liangcheng,200000.0,Found,1959.0,40.5,112.5,"(40.5, 112.5)"
Lick Creek,1240.0,Found,1879.0,35.66667,-80.25,"(35.66667, -80.25)"
Lime Creek,20000.0,Found,1834.0,31.55,-87.51667,"(31.55, -87.51667)"
Lincoln County,4500.0,Found,1937.0,39.36667,-103.16667,"(39.36667, -103.16667)"
Linville,442.0,Found,1882.0,35.86667,-81.91667,"(35.86667, -81.91667)"
Linwood,46000.0,Found,1940.0,41.43333,-96.96667,"(41.43333, -96.96667)"
Lipovsky,3500.0,Found,1904.0,49.08333,42.51667,"(49.08333, 42.51667)"
Lismore,10000.0,Found,1959.0,-35.95,143.33333,"(-35.95, 143.33333)"
Little Spring Creek,2950.0,Found,1937.0,37.68333,-105.7,"(37.68333, -105.7)"
Livingston (Montana),1600.0,Found,1936.0,45.6,-110.58333,"(45.6, -110.58333)"
Livingston (Tennessee),235.0,Found,1937.0,36.41667,-85.25,"(36.41667, -85.25)"
Lockney,824.0,Found,1944.0,34.15,-101.3,"(34.15, -101.3)"
Locust Grove,10000.0,Found,1857.0,33.33333,-84.1,"(33.33333, -84.1)"
Logan,1315.0,Found,1918.0,36.58333,-100.2,"(36.58333, -100.2)"
Lombard,7000.0,Found,1953.0,46.1,-111.4,"(46.1, -111.4)"
Lonaconing,1400.0,Found,1888.0,39.41667,-79.15,"(39.41667, -79.15)"
Long Island,564000.0,Found,1891.0,39.93333,-99.6,"(39.93333, -99.6)"
Longchang,158500.0,Found,1781.0,29.3,105.3,"(29.3, 105.3)"
Loomis,3020.0,Found,1933.0,40.46667,-99.5,"(40.46667, -99.5)"
Loop,5600.0,Found,1962.0,32.9,-102.28333,"(32.9, -102.28333)"
Lorenzo,611.9,Found,1941.0,41.03333,-102.88333,"(41.03333, -102.88333)"
Loreto,94800.0,Found,1896.0,26.01667,-111.36667,"(26.01667, -111.36667)"
Los Reyes,19500.0,Found,1897.0,19.26667,-97.28333,"(19.26667, -97.28333)"
Los Sauces,997000.0,Found,1937.0,-29.41667,-66.85,"(-29.41667, -66.85)"
Lost Creek,4018.0,Found,1916.0,39.12417,-98.16778,"(39.12417, -98.16778)"
Lost Lake,11.0,Found,1931.0,37.65,-105.73333,"(37.65, -105.73333)"
Losttown,3000.0,Found,1868.0,34.25,-84.5,"(34.25, -84.5)"
Lubbock,1457.8,Found,1938.0,33.6,-101.73333,"(33.6, -101.73333)"
Lucerne Valley 001,15.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 002,5.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 003,7.5,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 004,37.4,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 005,3.1,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 006,26.9,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucerne Valley 007,4.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)"
Lucky Hill,20500.0,Found,1885.0,17.9,-77.63333,"(17.9, -77.63333)"
Luis Lopez,7000.0,Found,1896.0,34.0,-106.96667,"(34.0, -106.96667)"
Lujan,50.0,Found,1878.0,-34.66667,-59.36667,"(-34.66667, -59.36667)"
Lushton,6700.0,Found,1914.0,40.74972,-97.74972,"(40.74972, -97.74972)"
Lusk,46.0,Found,1940.0,42.76667,-104.35,"(42.76667, -104.35)"
Lutschaunig's Stone,100000.0,Found,1861.0,-27.0,-70.0,"(-27.0, -70.0)"
Madoc,168000.0,Found,1854.0,44.5,-77.46667,"(44.5, -77.46667)"
Magura,150000.0,Found,1840.0,49.33333,19.48333,"(49.33333, 19.48333)"
Mainz,1700.0,Found,1852.0,50.0,8.26667,"(50.0, 8.26667)"
Makarewa,2300.0,Found,1879.0,-46.31667,168.4,"(-46.31667, 168.4)"
Maldyak,992.0,Found,1939.0,63.33333,148.16667,"(63.33333, 148.16667)"
Manitouwabing,39000.0,Found,1962.0,45.44,-79.87556,"(45.44, -79.87556)"
Manlai,166800.0,Found,1954.0,44.33333,106.5,"(44.33333, 106.5)"
Mantos Blancos,10300.0,Found,1876.0,-23.45,-70.11667,"(-23.45, -70.11667)"
Mapleton,49000.0,Found,1939.0,42.18333,-95.71667,"(42.18333, -95.71667)"
Marburg,3000.0,Found,1906.0,50.81667,8.76667,"(50.81667, 8.76667)"
Maria Elena (1935),15500.0,Found,1935.0,-22.33333,-69.66667,"(-22.33333, -69.66667)"
Marion (Kansas),2890.0,Found,1955.0,38.36667,-97.03333,"(38.36667, -97.03333)"
Marlow,68000.0,Found,1936.0,34.6,-97.91667,"(34.6, -97.91667)"
Marshall County,6800.0,Found,1860.0,37.0,-88.25,"(37.0, -88.25)"
Marsland,6850.0,Found,1933.0,42.45,-103.3,"(42.45, -103.3)"
Mart,7140.0,Found,1898.0,31.5,-96.88333,"(31.5, -96.88333)"
Massenya,612.4,Found,1958.0,11.35,16.15,"(11.35, 16.15)"
Mayday,6900.0,Found,1955.0,39.47444,-96.925,"(39.47444, -96.925)"
Mayodan,15400.0,Found,1920.0,36.38333,-79.86667,"(36.38333, -79.86667)"
Mbosi,16000000.0,Found,1930.0,-9.11667,33.06667,"(-9.11667, 33.06667)"
McAddo,1100.0,Found,1935.0,33.75,-100.93333,"(33.75, -100.93333)"
McKinney,150000.0,Found,1870.0,33.18333,-96.71667,"(33.18333, -96.71667)"
McLean,4300.0,Found,1939.0,35.23333,-100.6,"(35.23333, -100.6)"
Mejillones,14830.0,Found,1875.0,-23.1,-70.5,"(-23.1, -70.5)"
Mellenbye,1181.6,Found,1929.0,-28.85,116.28333,"(-28.85, 116.28333)"
Melrose (a),36400.0,Found,1933.0,34.38333,-103.61667,"(34.38333, -103.61667)"
Melvern Lake,7746.0,Found,1950.0,38.525,-95.78056,"(38.525, -95.78056)"
Merceditas,42900.0,Found,1884.0,-26.33333,-70.28333,"(-26.33333, -70.28333)"
Mereta,1417.5,Found,1941.0,31.42611,-100.13333,"(31.42611, -100.13333)"
Mertzon,3720.0,Found,1943.0,31.26667,-100.83333,"(31.26667, -100.83333)"
Mesa Verde Park,3500.0,Found,1922.0,37.16667,-108.5,"(37.16667, -108.5)"
Metsäkylä,1200.0,Found,1938.0,60.65,27.06667,"(60.65, 27.06667)"
Miami,57700.0,Found,1930.0,35.66667,-100.6,"(35.66667, -100.6)"
Midland,34.0,Found,1960.0,44.75,-79.88333,"(44.75, -79.88333)"
Miller (Kansas),970.0,Found,1950.0,38.625,-96.02278,"(38.625, -96.02278)"
Milly Milly,26500.0,Found,1921.0,-26.11667,116.66667,"(-26.11667, 116.66667)"
Minas Gerais,1224.0,Found,1888.0,-18.5,-44.0,"(-18.5, -44.0)"
Mincy,89400.0,Found,1857.0,36.55,-93.1,"(36.55, -93.1)"
Mission,12000.0,Found,1949.0,43.31667,-100.76667,"(43.31667, -100.76667)"
Misteca,10000.0,Found,1804.0,16.8,-97.1,"(16.8, -97.1)"
Moama,3416.0,Found,1940.0,-35.95,144.51667,"(-35.95, 144.51667)"
Moctezuma,1700.0,Found,1889.0,29.8,-109.66667,"(29.8, -109.66667)"
Modoc (1948),1800.0,Found,1948.0,38.5,-101.1,"(38.5, -101.1)"
Molong,104000.0,Found,1912.0,-33.28333,148.88333,"(-33.28333, 148.88333)"
Monahans (1938),27900.0,Found,1938.0,31.48333,-102.88333,"(31.48333, -102.88333)"
Monte Colina,116.8,Found,1963.0,-29.4,139.98333,"(-29.4, 139.98333)"
Moonbi,13200.0,Found,1892.0,-30.91667,151.28333,"(-30.91667, 151.28333)"
Moorumbunna,77000.0,Found,1943.0,-28.91667,136.25,"(-28.91667, 136.25)"
Morasko,290000.0,Found,1914.0,52.46667,16.9,"(52.46667, 16.9)"
Morden,2426.0,Found,1922.0,-30.5,142.33333,"(-30.5, 142.33333)"
Morland,295000.0,Found,1890.0,39.33333,-100.06667,"(39.33333, -100.06667)"
Morradal,2750.0,Found,1892.0,62.0,7.66667,"(62.0, 7.66667)"
Morrill,1387.0,Found,1920.0,42.18333,-103.93333,"(42.18333, -103.93333)"
Morristown,16300.0,Found,1887.0,36.2,-83.38333,"(36.2, -83.38333)"
Morro do Rocio,369.0,Found,1928.0,-27.0,-51.0,"(-27.0, -51.0)"
Morven,7100.0,Found,1925.0,-44.81667,171.13333,"(-44.81667, 171.13333)"
Mosca,6220.0,Found,1942.0,37.63333,-105.83333,"(37.63333, -105.83333)"
Mosquero,1800.0,Found,1963.0,35.75,-103.93333,"(35.75, -103.93333)"
Mount Ayliff,13600.0,Found,1907.0,-30.81667,29.35,"(-30.81667, 29.35)"
Mount Dooling,734000.0,Found,1909.0,-29.45,119.71667,"(-29.45, 119.71667)"
Mount Dyrring,11300.0,Found,1903.0,-32.33333,151.2,"(-32.33333, 151.2)"
Mount Edith,326000.0,Found,1913.0,-22.5,116.16667,"(-22.5, 116.16667)"
Mount Egerton,22000.0,Found,1941.0,-24.76667,117.7,"(-24.76667, 117.7)"
Mount Joy,384000.0,Found,1887.0,39.78333,-77.21667,"(39.78333, -77.21667)"
Mount Magnet,16600.0,Found,1916.0,-28.16667,118.5,"(-28.16667, 118.5)"
Mount Morris (New York),12.5,Found,1897.0,42.7,-77.88333,"(42.7, -77.88333)"
Mount Morris (Wisconsin),676.0,Found,1937.0,44.0,-89.25,"(44.0, -89.25)"
Mount Ouray,900.0,Found,1898.0,38.41667,-106.21667,"(38.41667, -106.21667)"
Mount Sir Charles,22900.0,Found,1942.0,-23.83333,134.03333,"(-23.83333, 134.03333)"
Mount Vernon,159000.0,Found,1868.0,36.93333,-87.4,"(36.93333, -87.4)"
Mrirt,79900.0,Found,1937.0,33.13333,-5.56667,"(33.13333, -5.56667)"
Muckera 001,513.0,Found,1950.0,-30.08333,130.03333,"(-30.08333, 130.03333)"
Muenatauray,30000.0,Found,1960.0,4.9,-61.2,"(4.9, -61.2)"
Mühlau,5.0,Found,1877.0,47.28333,11.41667,"(47.28333, 11.41667)"
Muizenberg,4610.0,Found,1880.0,-34.1,18.46667,"(-34.1, 18.46667)"
Mukinbudin,8200.0,Found,1938.0,-30.91667,118.2,"(-30.91667, 118.2)"
Mulberry Draw,9716.0,Found,1963.0,35.63333,-100.13333,"(35.63333, -100.13333)"
Mulga (south),894.0,Found,1963.0,-30.2,126.36667,"(-30.2, 126.36667)"
Mundrabilla,24000000.0,Found,1911.0,-30.78333,127.55,"(-30.78333, 127.55)"
Mungindi,51300.0,Found,1897.0,-28.93333,148.95,"(-28.93333, 148.95)"
Muonionalusta,230000.0,Found,1906.0,67.8,23.1,"(67.8, 23.1)"
Murchison Downs,33.0,Found,1925.0,-26.66667,119.0,"(-26.66667, 119.0)"
Murfreesboro,8600.0,Found,1847.0,35.83333,-86.41667,"(35.83333, -86.41667)"
Murnpeowie,1143000.0,Found,1909.0,-29.58333,139.9,"(-29.58333, 139.9)"
Muroc,18.4,Found,1936.0,34.91667,-117.83333,"(34.91667, -117.83333)"
Muroc Dry Lake,223.0,Found,1936.0,34.91667,-117.83333,"(34.91667, -117.83333)"
Murphy,7700.0,Found,1899.0,35.1,-84.03333,"(35.1, -84.03333)"
Nagy-Vázsony,2000.0,Found,1890.0,46.98333,17.7,"(46.98333, 17.7)"
Naifa,8.0,Found,1932.0,19.93333,51.21667,"(19.93333, 51.21667)"
Nantan,9500000.0,Found,1958.0,25.1,107.7,"(25.1, 107.7)"
Nardoo (no. 1),3180.0,Found,1944.0,-29.53333,143.98333,"(-29.53333, 143.98333)"
Nardoo (no. 2),1694.0,Found,1944.0,-29.5,144.06667,"(-29.5, 144.06667)"
Naretha,5500.0,Found,1915.0,-31.0,124.83333,"(-31.0, 124.83333)"
Narraburra,32200.0,Found,1855.0,-34.25,147.7,"(-34.25, 147.7)"
Naruna (a),672.3,Found,1935.0,30.95,-98.26667,"(30.95, -98.26667)"
Naruna (b),513.3,Found,1942.0,30.95,-98.28333,"(30.95, -98.28333)"
Näs,375.0,Found,1907.0,59.18333,12.21667,"(59.18333, 12.21667)"
Nashville (iron),18000.0,Found,1934.0,35.96667,-77.96667,"(35.96667, -77.96667)"
Nashville (stone),25000.0,Found,1939.0,37.45,-98.41667,"(37.45, -98.41667)"
Navajo,2184000.0,Found,1921.0,35.33333,-109.5,"(35.33333, -109.5)"
Nazareth (a),44.0,Found,1938.0,34.5,-102.25,"(34.5, -102.25)"
Needles,45300.0,Found,1962.0,34.44417,-114.8325,"(34.44417, -114.8325)"
Neenach,13800.0,Found,1948.0,34.8,-118.5,"(34.8, -118.5)"
Negrillos,28500.0,Found,1936.0,-19.88333,-69.83333,"(-19.88333, -69.83333)"
Nelson County,73030.0,Found,1856.0,37.75,-85.5,"(37.75, -85.5)"
Nenntmannsdorf,12500.0,Found,1872.0,50.96667,13.95,"(50.96667, 13.95)"
Ness County (1894),82000.0,Found,1894.0,38.5,-99.6,"(38.5, -99.6)"
Ness County (1938),652.0,Found,1938.0,38.48333,-99.91667,"(38.48333, -99.91667)"
Netschaëvo,250000.0,Found,1846.0,54.23333,35.15,"(54.23333, 35.15)"
New Almelo,8000.0,Found,1917.0,39.66667,-100.0,"(39.66667, -100.0)"
New Baltimore,20000.0,Found,1922.0,40.0,-78.85,"(40.0, -78.85)"
New Leipzig,20000.0,Found,1936.0,46.36667,-101.95,"(46.36667, -101.95)"
New Mexico,130.0,Found,1935.0,34.5,-107.0,"(34.5, -107.0)"
New Westville,4800.0,Found,1941.0,39.8,-84.81667,"(39.8, -84.81667)"
Newport,5600.0,Found,1923.0,35.6,-91.26667,"(35.6, -91.26667)"
Newsom,892.0,Found,1939.0,37.6,-105.83333,"(37.6, -105.83333)"
Niagara,115.0,Found,1879.0,48.0,-97.93333,"(48.0, -97.93333)"
Nicolás Levalle,60000.0,Found,1956.0,-38.85028,-62.87889,"(-38.85028, -62.87889)"
Nieder Finow,287.0,Found,1950.0,52.83333,13.93333,"(52.83333, 13.93333)"
Nochtuisk,8.0,Found,1876.0,59.98333,117.58333,"(59.98333, 117.58333)"
Nocoleche,20000.0,Found,1895.0,-29.86667,144.21667,"(-29.86667, 144.21667)"
Nora Creina,283.5,Found,1962.0,-37.31667,139.85,"(-37.31667, 139.85)"
Norcateur,3200.0,Found,1940.0,39.81667,-100.2,"(39.81667, -100.2)"
Nordheim,15150.0,Found,1932.0,28.86667,-97.61667,"(28.86667, -97.61667)"
Norfolk,23000.0,Found,1907.0,36.9,-76.3,"(36.9, -76.3)"
Norin-Shibir,3.5,Found,1900.0,51.85,107.91667,"(51.85, 107.91667)"
Norquín,19250.0,Found,1945.0,-37.71667,-70.61667,"(-37.71667, -70.61667)"
North Chile,300000.0,Found,1875.0,-23.0,-69.0,"(-23.0, -69.0)"
North Haig,964.0,Found,1961.0,-30.21667,126.21667,"(-30.21667, 126.21667)"
Northampton,353.0,Found,1963.0,42.31667,-72.63333,"(42.31667, -72.63333)"
Oberon Bay,179.0,Found,1962.0,-39.06667,146.35,"(-39.06667, 146.35)"
Novorybinskoe,3055.0,Found,1937.0,51.88333,71.25,"(51.88333, 71.25)"
Nuevo Laredo,500.0,Found,1950.0,27.5,-99.5,"(27.5, -99.5)"
Nuleri,120.0,Found,1902.0,-27.83333,123.86667,"(-27.83333, 123.86667)"
Nullarbor 001,40000.0,Found,1935.0,-31.0,132.0,"(-31.0, 132.0)"
Oakley (iron),111000.0,Found,1926.0,42.33333,-113.7,"(42.33333, -113.7)"
Oakley (stone),27700.0,Found,1895.0,38.95,-101.01667,"(38.95, -101.01667)"
Oberlin,2500.0,Found,1911.0,39.8,-100.51667,"(39.8, -100.51667)"
Obernkirchen,41000.0,Found,1863.0,52.26667,9.1,"(52.26667, 9.1)"
Oczeretna,130.0,Found,1871.0,49.31667,31.51667,"(49.31667, 31.51667)"
Odessa (iron),1600000.0,Found,1922.0,31.71667,-102.4,"(31.71667, -102.4)"
Odessa (stone),1926.0,Found,1960.0,46.5,30.76667,"(46.5, 30.76667)"
Ogallala,3300.0,Found,1918.0,41.16667,-101.66667,"(41.16667, -101.66667)"
Okahandja,6580.0,Found,1926.0,-21.98333,16.93333,"(-21.98333, 16.93333)"
Okechobee,1000.0,Found,1916.0,26.68333,-80.8,"(26.68333, -80.8)"
Oktibbeha County,156.0,Found,1854.0,33.5,-89.0,"(33.5, -89.0)"
Olton,953.0,Found,1948.0,34.16722,-102.13361,"(34.16722, -102.13361)"
Opava,14300.0,Found,1925.0,49.96667,17.9,"(49.96667, 17.9)"
Orange River (iron),148800.0,Found,1855.0,-30.0,25.0,"(-30.0, 25.0)"
Orlovka,40500.0,Found,1928.0,56.0,76.75,"(56.0, 76.75)"
Oroville,24500.0,Found,1893.0,39.68333,-121.63333,"(39.68333, -121.63333)"
Oscuro Mountains,3600.0,Found,1895.0,33.63333,-106.38333,"(33.63333, -106.38333)"
Oshkosh,144.8,Found,1961.0,44.07694,-88.56278,"(44.07694, -88.56278)"
Osseo,46300.0,Found,1931.0,47.63333,-80.08333,"(47.63333, -80.08333)"
Otchinjau,30000.0,Found,1919.0,-16.5,14.0,"(-16.5, 14.0)"
Otis,2600.0,Found,1940.0,38.53333,-99.05,"(38.53333, -99.05)"
Ouallen,5174.0,Found,1936.0,24.16667,0.08333,"(24.16667, 0.08333)"
Oubari,8000.0,Found,1944.0,26.8,13.58333,"(26.8, 13.58333)"
Ovid,6169.0,Found,1939.0,40.96667,-102.4,"(40.96667, -102.4)"
Ovid (b),860.0,Found,1943.0,40.75833,-102.375,"(40.75833, -102.375)"
Owens Valley,192800.0,Found,1913.0,37.46667,-118.0,"(37.46667, -118.0)"
Ozona,127500.0,Found,1929.0,30.73333,-101.3,"(30.73333, -101.3)"
Ozren,3900.0,Found,1952.0,44.6125,18.41806,"(44.6125, 18.41806)"
Palmas de Monte Alto,97000.0,Found,1954.0,-14.3675,-43.02278,"(-14.3675, -43.02278)"
Palmersville,9979.0,Found,1908.0,36.4665,-88.60283,"(36.4665, -88.60283)"
Palo Blanco Creek,1482.0,Found,1954.0,36.5,-104.5,"(36.5, -104.5)"
Paloduro,3000.0,Found,1935.0,34.9,-101.21667,"(34.9, -101.21667)"
Pampa de Agua Blanca,10.0,Found,1916.0,-24.16667,-69.83333,"(-24.16667, -69.83333)"
Pampa del Infierno,896.0,Found,1895.0,-26.68333,-61.08333,"(-26.68333, -61.08333)"
Pan de Azucar,19500.0,Found,1887.0,-26.5,-69.5,"(-26.5, -69.5)"
Para de Minas,116300.0,Found,1934.0,-19.86667,-44.61667,"(-19.86667, -44.61667)"
Parma Canyon,2150.0,Found,1940.0,43.8,-117.0,"(43.8, -117.0)"
Patos de Minas (hexahedrite),32000.0,Found,1925.0,-18.58333,-46.53333,"(-18.58333, -46.53333)"
Patos de Minas (octahedrite),200000.0,Found,1925.0,-18.58333,-46.53333,"(-18.58333, -46.53333)"
Paulding County,725.0,Found,1901.0,34.0,-84.8,"(34.0, -84.8)"
Pavlodar (pallasite),4500.0,Found,1885.0,51.16667,77.33333,"(51.16667, 77.33333)"
Peck's Spring,1600.0,Found,1926.0,32.0,-102.0,"(32.0, -102.0)"
Pooposo,12000.0,Found,1910.0,-18.33333,-66.83333,"(-18.33333, -66.83333)"
Peetz,11500.0,Found,1937.0,40.95,-103.08333,"(40.95, -103.08333)"
Pei Xian,400000.0,Found,1917.0,34.7,117.0,"(34.7, 117.0)"
Penokee,3580.0,Found,1947.0,39.35,-99.91667,"(39.35, -99.91667)"
Perryville,17500.0,Found,1906.0,37.73333,-89.85,"(37.73333, -89.85)"
Persimmon Creek,5000.0,Found,1893.0,35.05,-84.23333,"(35.05, -84.23333)"
Petropavlovka,1773.0,Found,1916.0,48.2,43.73333,"(48.2, 43.73333)"
Petropavlovsk,7000.0,Found,1841.0,53.35,87.18333,"(53.35, 87.18333)"
Pevensey,4300.0,Found,1868.0,-34.78333,144.66667,"(-34.78333, 144.66667)"
Phillips County (pallasite),1360.0,Found,1935.0,40.45,-102.38333,"(40.45, -102.38333)"
Phulmari,4064.0,Found,1936.0,20.13333,75.5,"(20.13333, 75.5)"
Picacho,22000.0,Found,1952.0,33.2,-105.0,"(33.2, -105.0)"
Pickens County,400.0,Found,1908.0,34.5,-84.5,"(34.5, -84.5)"
Piedade do Bagre,59000.0,Found,1922.0,-18.94167,-44.98333,"(-18.94167, -44.98333)"
Pierceville (iron),100000.0,Found,1917.0,37.86667,-100.66667,"(37.86667, -100.66667)"
Pierceville (stone),2125.0,Found,1939.0,37.86667,-100.66667,"(37.86667, -100.66667)"
Pima County,210.0,Found,1947.0,32.2,-111.0,"(32.2, -111.0)"
Pine Bluffs,2700.0,Found,1935.0,41.18333,-104.06667,"(41.18333, -104.06667)"
Pine River,3600.0,Found,1931.0,44.21667,-89.1,"(44.21667, -89.1)"
Pinnaroo,39400.0,Found,1927.0,-35.38333,140.91667,"(-35.38333, 140.91667)"
Piñon,17850.0,Found,1928.0,32.66667,-105.1,"(32.66667, -105.1)"
Pinto Mountains,17900.0,Found,1954.0,34.0,-115.78333,"(34.0, -115.78333)"
Pipe Creek,13600.0,Found,1887.0,29.68333,-98.91667,"(29.68333, -98.91667)"
Pirapora,6175.0,Found,1888.0,-17.3,-45.0,"(-17.3, -45.0)"
Pittsburg,600.0,Found,1850.0,40.43333,-80.0,"(40.43333, -80.0)"
Plainview (1917),700000.0,Found,1917.0,34.11667,-101.78333,"(34.11667, -101.78333)"
Plainview (1950),2200.0,Found,1950.0,34.11667,-101.78333,"(34.11667, -101.78333)"
Plainview (c),631.0,Found,1963.0,34.125,-101.75667,"(34.125, -101.75667)"
Pleasanton,2300.0,Found,1935.0,38.18333,-94.71667,"(38.18333, -94.71667)"
Plymouth,14000.0,Found,1893.0,41.33333,-86.31667,"(41.33333, -86.31667)"
Point of Rocks (iron),18000.0,Found,1956.0,36.5,-104.5,"(36.5, -104.5)"
Point of Rocks (stone),800.0,Found,1954.0,36.5,-104.5,"(36.5, -104.5)"
Pony Creek,4642.0,Found,1947.0,31.66333,-99.95,"(31.66333, -99.95)"
Portis,30.0,Found,1959.0,39.56667,-98.68333,"(39.56667, -98.68333)"
Potter,261000.0,Found,1941.0,41.23333,-103.3,"(41.23333, -103.3)"
Prairie Dog Creek,2900.0,Found,1893.0,39.63333,-100.5,"(39.63333, -100.5)"
Prambanan,500000.0,Found,1797.0,-7.56667,110.83333,"(-7.56667, 110.83333)"
Preobrazhenka,418.0,Found,1949.0,53.7,79.5,"(53.7, 79.5)"
Providence,6804.0,Found,1903.0,38.56667,-85.23333,"(38.56667, -85.23333)"
Puente del Zacate,30790.0,Found,1904.0,27.86667,-101.5,"(27.86667, -101.5)"
Puente-Ladron,7.7,Found,1944.0,34.4,-106.85,"(34.4, -106.85)"
Puerta de Arauco,1533.0,Found,1904.0,-28.88333,-66.66667,"(-28.88333, -66.66667)"
Puquios,6580.0,Found,1885.0,-27.15,-69.91667,"(-27.15, -69.91667)"
Putnam County,32700.0,Found,1839.0,33.25,-83.25,"(33.25, -83.25)"
Quartz Mountain,4832.0,Found,1935.0,37.2,-116.7,"(37.2, -116.7)"
Quinn Canyon,1450000.0,Found,1908.0,38.08333,-115.53333,"(38.08333, -115.53333)"
Rafrüti,18200.0,Found,1886.0,47.0,7.83333,"(47.0, 7.83333)"
Rancho de la Pila (1882),46500.0,Found,1882.0,24.11667,-104.3,"(24.11667, -104.3)"
Ransom,15000.0,Found,1938.0,38.61667,-99.93333,"(38.61667, -99.93333)"
Rateldraai,549000.0,Found,1909.0,-28.83333,21.13333,"(-28.83333, 21.13333)"
Rawlinna 001,74.0,Found,1959.0,-31.16667,125.26667,"(-31.16667, 125.26667)"
Rawlinna 002,240.0,Found,1952.0,-30.36667,126.08333,"(-30.36667, 126.08333)"
Reager,230.0,Found,1948.0,39.78333,-100.0,"(39.78333, -100.0)"
Red River,800000.0,Found,1808.0,32.0,-95.0,"(32.0, -95.0)"
